date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016-01-01 00:00:00,0.1,0.9414709848078965,1.0092974268256818,0.24112000805986722,-0.6568024953079282,-0.8589242746631385,-0.17941549819892585
2016-01-01 01:00:00,0.11999366673499962,0.9520880226160208,1.000748194897526,0.22121326569672756,-0.6698481147245272,-0.8532395767068472,-0.16040239140514095
2016-01-01 02:00:00,0.13996933485329194,0.9623242379094362,0.9917487049469,0.2010981569468638,-0.6828354906988502,-0.8475329120072224,-0.14177382551289547
2016-01-01 03:00:00,0.15991900985434337,0.9721755363385067,0.9823026241171735,0.18078301534565575,-0.6957586419637926,-0.8418048383198166,-0.1235339524059447
2016-01-01 04:00:00,0.1798347046352705,0.9816379775152094,0.972413843092903,0.16027644576747585,-0.7086110907991163,-0.8360547789720946,-0.1056845869250518
2016-01-01 05:00:00,0.1997084426863248,0.990707776589238,0.962086474442478,0.13958732021741466,-0.7213858688933458,-0.8302810334151718,-0.08822523298735799
2016-01-01 06:00:00,0.2195322612824398,0.9993813057618917,0.9513248508316883,0.11872477321129893,-0.7340755246988102,-0.8244807923014734,-0.07115312118392336
2016-01-01 07:00:00,0.23929821466956447,1.007655095737147,0.9401335231090605,0.09769819674756393,-0.7466721322654566,-0.8186501570304798,-0.05446325765724644
2016-01-01 08:00:00,0.2589983772445079,1.0155258371093296,0.9285172582638861,0.07651723487519027,-0.759167301535286,-0.8127841636884264,-0.03814848400520843
2016-01-01 09:00:00,0.2786248467270236,1.0229903816868324,0.9164810372579633,0.055191777862558106,-0.7715521900754728,-0.8068768112918522,-0.022199547903882663
2016-01-01 10:00:00,0.29816974732286383,1.0300457437513504,0.9040300527321508,0.033731955972708436,-0.7838175162245509,-0.8009210942291853,-0.006605184089047547
2016-01-01 11:00:00,0.317625232876539,1.0366891012521282,0.8911697065889252,0.012148132851131047,-0.7959535736223747,-0.7949090387792859,0.008647794714481558
2016-01-01 12:00:00,0.3369834900125212,1.0429177969347418,0.8779056074522134,-0.009549101467180257,-0.8079502470910207,-0.7888317435709848,0.023574397375402137
2016-01-01 13:00:00,0.3562367412636339,1.0487293394039672,0.8642435680058572,-0.031348937924052384,-0.8197970298302721,-0.7826794238333156,0.038191344956501706
2016-01-01 14:00:00,0.3753772481853775,1.054121404120302,0.8501896022121527,-0.053240356169885664,-0.8314830418879566,-0.7764414592722859,0.052516952883483736
2016-01-01 15:00:00,0.39439731445494375,1.0590918343297535,0.835749922411988,-0.07521213265228037,-0.8429970498620728,-0.7701064453968348,0.06657100527352242
2016-01-01 16:00:00,0.41328928895368044,1.0636386419265094,0.8209309363081798,-0.09725284905243087,-0.8543274877884713,-0.7636622481040013,0.08037462205349813
2016-01-01 17:00:00,0.4320455688317705,1.067760008248154,0.8057392438337014,-0.11935090105957705,-0.8654624791647443,-0.7570960613214545,0.09395011953313133
2016-01-01 18:00:00,0.4506586025539021,1.0714542848031097,0.7901816339065587,-0.14149450747329012,-0.8763898600580414,-0.7503944674943303,0.10732086513034786
2016-01-01 19:00:00,0.4691208929247097,1.0747199939300107,0.7742650810731633,-0.16367171962280647,-0.887097203241675,-0.7435435006929447,0.12051112697478955
2016-01-01 20:00:00,0.4874250000927747,1.0775558293887486,0.7579967420421188,-0.18587043109211468,-0.897571843302702,-0.7365287121083198,0.13354591914051772
2016-01-01 21:00:00,0.505563544531985,1.0799606568829505,0.741383952110416,-0.2080783877389932,-0.9078009026600984,-0.7293352376937321,0.14645084328029082
2016-01-01 22:00:00,0.5235292099990602,1.0819335145136828,0.7244342214841072,-0.2302831979957096,-0.917771318430759,-0.721947867702575,0.15925192745145852
2016-01-01 23:00:00,0.5413147464660573,1.0834736131641973,0.7071552314956029,-0.2524723434386239,-0.9274698700782914,-0.714351117865873,0.17197546293718524
2016-01-02 00:00:00,0.5589129730266859,1.0845803368155684,0.6895548307198013,-0.2746331896134884,-0.9368832077775066,-0.706529301946693,0.18464783987655714
2016-01-02 01:00:00,0.5763167807752675,1.0852532427930917,0.6716410309913387,-0.29675299710280584,-0.9459978814255702,-0.6984666054036216,0.1972953825228663
2016-01-02 02:00:00,0.5935191356571881,1.085492061943348,0.6534220033253096,-0.3188189328211993,-0.9548003702290566,-0.6901471598913004,0.20994418495119654
2016-01-02 03:00:00,0.6105130812897023,1.0852966987418615,0.6349060737438775,-0.34081808152435633,-0.9632771127945553,-0.681555118322874,0.22261994803413487
2016-01-02 04:00:00,0.6272917417519605,1.084667231331308,0.6161017190112574,-0.3627374575167456,-0.9714145376491066,-0.6726747302170241,0.2353478184981978
2016-01-02 05:00:00,0.6438483243431433,1.0836039114902587,0.5970175622796213,-0.38456401654295524,-0.9791990941155303,-0.6634904170510911,0.24815223086329882
2016-01-02 06:00:00,0.6601761223075959,1.082107164532473,0.5776623686485306,-0.4062846678471851,-0.9866172834666941,-0.6539868473416303,0.2610567530533921
2016-01-02 07:00:00,0.6762685175258765,1.0801775891367773,0.5580450406405684,-0.42788628638512066,-0.9936556902819361,-0.6441490111745883,0.2740839364483699
2016-01-02 08:00:00,0.6921189831706362,1.077815957107603,0.5381746135958939,-0.44935572517214734,-1.0003010139282222,-0.6339622939091336,0.2872551711254669
2016-01-02 09:00:00,0.7077210863262725,1.0750232130662734,0.518060250988504,-0.47067982775160766,-1.0065401000881724,-0.6234125487819989,0.30059054701292853
2016-01-02 10:00:00,0.7230684905713032,1.0718004740731688,0.4977112396670361,-0.4918454407665819,-1.0123599722568366,-0.6124861681430598,0.31410872164962245
2016-01-02 11:00:00,0.738154958522429,1.0681490291809175,0.4771369850230025,-0.5128394266184694,-1.01774786312905,-0.6011701530576233,0.3278267952118675
2016-01-02 12:00:00,0.7529743543392666,1.0640703389187909,0.4563470060893917,-0.5336486761954723,-1.0226912457993331,-0.5894521810167055,0.34176019343300784
2016-01-02 13:00:00,0.7675206461887485,1.0595660347085123,0.43535093057262286,-0.554260121653939,-1.0271778646966367,-0.5773206715032217,0.35592255900254577
2016-01-02 14:00:00,0.7817879086682024,1.054637918211709,0.4141584898208915,-0.5746607492353849,-1.0311957661767646,-0.5647648491696571,0.3703256519899551
2016-01-02 15:00:00,0.7957703251861414,1.0492879606092724,0.39277951373196573,-0.5948376121019375,-1.034733328696022,-0.5517748043912217,0.3849792597940226
2016-01-02 16:00:00,0.8094621902998114,1.0435183018129117,0.3712239256035724,-0.6147778431728478,-1.037779292490555,-0.5383415509678819,0.3998911170717423
2016-01-02 17:00:00,0.8228579120085564,1.0373312496092177,0.3495017369295037,-0.6344686679446998,-1.0403227886869426,-0.5244570807587593,0.41506683605182804
2016-01-02 18:00:00,0.8359520140020902,1.030729278736579,0.3276230421446613,-0.653897417277896,-1.0423533677708985,-0.510114415043385,0.43050984758686234
2016-01-02 19:00:00,0.8487391378627654,1.0237150298953195,0.3055980133222425,-0.6730515401320413,-1.043861027342397,-0.49530765241591845,0.4462213532454194
2016-01-02 20:00:00,0.8612140452209657,1.0162913086914533,0.28343689482634815,-0.6919186162328497,-1.044836239087205,-0.480032013030882,0.4622002886912284
2016-01-02 21:00:00,0.8733716198627511,1.0084610845144808,0.2611499979232866,-0.7104863686532825,-1.0452699748966063,-0.4642838790319421,0.47844329854106593
2016-01-02 22:00:00,0.8852068697889186,1.0002274893496712,0.23874769535490037,-0.7287426762917034,-1.0451537320691209,-0.4480608310089759,0.4949447228366399
2016-01-02 23:00:00,0.8967149292246472,0.9915938165253103,0.21624041587725362,-0.7466755862299539,-1.0444795575301644,-0.43136168034281497,0.5116965952087358
2016-01-03 00:00:00,0.9078910605789267,0.982563519395414,0.19363863876804746,-0.7642733259543893,-1.0432400710079333,-0.4141864973118323,0.5286886527544149
2016-01-03 01:00:00,0.9187306563529827,0.9731402099584315,0.17095288830614894,-0.7815243154230901,-1.0414284871062611,-0.396536634849662,0.5459083575905669
2016-01-03 02:00:00,0.9292292409969338,0.9633276574124957,0.1481937282266375,-0.7984171789626424,-1.0390386362178319,-0.3784147478589704,0.5633409299897094
2016-01-03 03:00:00,0.9393824727139382,0.9531297866477922,0.12537175615478885,-0.814940756978115,-1.0360649842238898,-0.35982480800207356,0.5809693929470671
2016-01-03 04:00:00,0.9491861452111034,0.9425506766766574,0.1024975980224286,-0.8310841174600887,-1.0325026509295037,-0.34077211390545203,0.5987746279717511
2016-01-03 05:00:00,0.9586361893964623,0.9315945590020268,0.07958190247009986,-0.8468365672728682,-1.028347427186457,-0.3212632967316308,0.6167354418397293
2016-01-03 06:00:00,0.96772867502133,0.9202658159248904,0.05663533523849609,-0.8621876632083018,-1.0235957906590036,-0.30130632108851196,0.6348286439923848
2016-01-03 07:00:00,0.976459812267386,0.9085689787914315,0.033668573552617084,-0.8771272227899448,-1.018244920190979,-0.28091048126298235,0.6530291342121252
2016-01-03 08:00:00,0.9848259532778467,0.8965087261805473,0.010692300502108825,-0.8916453348126389,-1.0122927087361329,-0.2600863927823952,0.6713100001559709
2016-01-03 09:00:00,0.9928235936321101,0.8840898820324815,-0.01228280057875095,-0.9057323696029496,-1.0057377748170193,-0.23884597932428758,0.6896426242795664
2016-01-03 10:00:00,1.0004493737632856,0.8713174137193104,-0.03524605172796149,-0.9193789889862897,-0.9985794724813138,-0.21720245501139765,0.7079967996378603
2016-01-03 11:00:00,1.0077000803180367,0.8581964300580626,-0.058186785966145835,-0.9325761559469525,-0.9908178997280801,-0.1951703021456182,0.7263408540050075
2016-01-03 12:00:00,1.0145726474581942,0.8447321792672574,-0.08109435289688878,-0.9453151439677128,-0.9824539053801977,-0.17276524445091113,0.7446417817150832
2016-01-03 13:00:00,1.0210641581036155,0.8309300468676915,-0.10395812429361713,-0.9575875460361027,-0.9734890943829285,-0.15000421591132926,0.7628653825871738
2016-01-03 14:00:00,1.0271718451157923,0.8167955535282975,-0.12676749966961073,-0.9693852833049417,-0.9639258315124023,-0.1269053253061167,0.780976407263487
2016-01-03 15:00:00,1.032893092421731,0.8023343528579548,-0.14951191182770562,-0.9807006133951667,-0.9537672434816775,-0.10348781655935252,0.798938708257472
2016-01-03 16:00:00,1.0382254360776542,0.7875522291441174,-0.1721808323863171,-0.9915261383295462,-0.9430172194358921,-0.07977202503660173,0.816715395980774
2016-01-03 17:00:00,1.0431665652720985,0.772455095039179,-0.19476377727837693,-1.0018548120863495,-0.9316804098319559,-0.05577932993566428,0.8342689989931957
2016-01-03 18:00:00,1.0477143232680017,0.7570489891954884,-0.2172503122198522,-1.0116799477626162,-0.9197622237021335,-0.0315321029325067,0.8515616276989505
2016-01-03 19:00:00,1.0518667082834043,0.7413400738499722,-0.2396300581444851,-1.0209952243371918,-0.9072688243048128,-0.007053653256987834,0.8685551406953435
2016-01-03 20:00:00,1.055621874310409,0.7253346323593178,-0.26189269660147124,-1.0297946930243036,-0.8942071231696503,0.017631830614215777,0.8852113129668132
2016-01-03 21:00:00,1.0589781318720703,0.7090390666867199,-0.284027975112769,-1.0380727832089967,-0.880584772548211,0.042499342447847456,0.9014920051079551
2016-01-03 22:00:00,1.061933948716909,0.6924598948411747,-0.3060257124868174,-1.0458243079563818,-0.8664101562850668,0.06752312271642369,0.9173593327538845
2016-01-03 23:00:00,1.0644879504507705,0.6756037482703693,-0.3278758040854185,-1.0530444690872338,-0.8516923791281886,0.09267672581089485,0.9327758353950083
2016-01-04 00:00:00,1.0666389211057759,0.6584773692081852,-0.3495682270406289,-1.059728861813114,-0.8364412545012276,0.11793308977194301,0.9477046437560614
2016-01-04 01:00:00,1.068385803646132,0.6410876079778992,-0.3710930454184924,-1.0658734789248154,-0.8206672907640503,0.14326460829911566,0.9621096449260126
2016-01-04 02:00:00,1.0697277004105987,0.6234414202521428,-0.392440415326527,-1.0714747145285746,-0.8043816759915483,0.16864320478880424,0.9759556444362235
2016-01-04 03:00:00,1.0706638734914364,0.6055458642707269,-0.41360058996189375,-1.0765293673251415,-0.787596261304348,0.19404040814473755,0.9892085244989229
2016-01-04 04:00:00,1.0711937450496736,0.5874080980174398,-0.4345639245972317,-1.0810346434274614,-0.7703235427885687,0.21942743009824447,1.0018353976365992
2016-01-04 05:00:00,1.0713168975665734,0.5690353763569495,-0.45532088150118644,-1.084988158713374,-0.7525766420452077,0.24477524377007195,1.0138047549552258
